2021-04-14 22:10:55,256 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 22:10:55 CST 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 15:09:23,076 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d167f58{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 15:09:23,151 | INFO  | Listening for connections at ws://af77296a1d42:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 15:09:23,152 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:09:23,153 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:af77296a1d42-36293-1618412962606-1:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:09:23,154 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:09:23,877 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 15:09:24,429 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 15:09:24,430 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 15:09:24,494 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 15:09:25,192 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 15:09:25,227 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 15:12:06,393 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 15:12:06 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 15:12:08,261 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:12:08,343 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 15:12:08,490 | INFO  | Recovering from the journal @1:16310 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 15:12:08,491 | INFO  | Recovery replayed 1 operations from the journal in 0.13 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 15:12:08,500 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 15:12:08,511 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2021-04-14 15:12:08,617 | INFO  | Recovering from the scheduled job journal @1:1468 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 15:12:08,618 | INFO  | Recovery replayed 1 operations from the journal in 0.001 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 15:12:08,620 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 15:12:08,713 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:b80404437474-35747-1618413128515-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:12:08,733 | INFO  | Listening for connections at: tcp://b80404437474:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:12:08,736 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:12:08,742 | INFO  | Listening for connections at: amqp://b80404437474:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:12:08,744 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:12:08,750 | INFO  | Listening for connections at: stomp://b80404437474:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:12:08,752 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:12:08,764 | INFO  | Listening for connections at: mqtt://b80404437474:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:12:08,781 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:12:09,069 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d167f58{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 15:12:09,144 | INFO  | Listening for connections at ws://b80404437474:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 15:12:09,144 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:12:09,146 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:b80404437474-35747-1618413128515-1:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:12:09,147 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:12:09,736 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 15:12:10,324 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 15:12:10,325 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 15:12:10,391 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 15:12:10,972 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 15:12:11,042 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 15:28:03,118 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 15:28:03 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 15:28:05,197 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:28:05,297 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 15:28:05,438 | INFO  | Recovering from the journal @1:17023 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 15:28:05,448 | INFO  | Recovery replayed 1 operations from the journal in 0.139 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 15:28:05,460 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 15:28:05,477 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2021-04-14 15:28:05,588 | INFO  | Recovering from the scheduled job journal @1:1540 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 15:28:05,589 | INFO  | Recovery replayed 1 operations from the journal in 0.002 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 15:28:05,590 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 15:28:05,649 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:1e5f3b2b5f08-43663-1618414085481-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:28:05,782 | INFO  | Listening for connections at: tcp://1e5f3b2b5f08:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:28:05,786 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:28:05,792 | INFO  | Listening for connections at: amqp://1e5f3b2b5f08:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:28:05,797 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:28:05,810 | INFO  | Listening for connections at: stomp://1e5f3b2b5f08:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:28:05,811 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:28:05,821 | INFO  | Listening for connections at: mqtt://1e5f3b2b5f08:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:28:05,823 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:28:06,030 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d167f58{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 15:28:06,109 | INFO  | Listening for connections at ws://1e5f3b2b5f08:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 15:28:06,115 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:28:06,117 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:1e5f3b2b5f08-43663-1618414085481-1:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:28:06,119 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:28:07,255 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 15:28:07,709 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 15:28:07,709 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 15:28:07,810 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 15:28:08,259 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 15:28:08,334 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 15:34:45,446 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 15:34:45 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 15:34:47,271 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:34:47,369 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 15:34:47,491 | INFO  | Recovering from the journal @1:17023 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 15:34:47,493 | INFO  | Recovery replayed 4 operations from the journal in 0.115 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 15:34:47,513 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-14 15:34:47,524 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2021-04-14 15:34:47,636 | INFO  | Recovering from the scheduled job journal @1:1540 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 15:34:47,638 | INFO  | Recovery replayed 2 operations from the journal in 0.001 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 15:34:47,639 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2021-04-14 15:34:47,682 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:e87064652c3f-43557-1618414487529-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:34:47,711 | INFO  | Listening for connections at: tcp://e87064652c3f:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:34:47,719 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:34:47,735 | INFO  | Listening for connections at: amqp://e87064652c3f:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:34:47,741 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:34:47,754 | INFO  | Listening for connections at: stomp://e87064652c3f:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:34:47,764 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:34:47,771 | INFO  | Listening for connections at: mqtt://e87064652c3f:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 15:34:47,773 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:34:48,144 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d167f58{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 15:34:48,199 | INFO  | Listening for connections at ws://e87064652c3f:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 15:34:48,200 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 15:34:48,201 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:e87064652c3f-43557-1618414487529-1:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:34:48,203 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:34:49,305 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 15:34:49,939 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 15:34:49,945 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 15:34:50,060 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 15:34:50,536 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 15:34:50,597 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-14 15:36:14,601 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Apr 14 15:36:14 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 15:36:16,864 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-14 15:36:16,917 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 15:36:17,009 | INFO  | Recovering from the journal @1:18211 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 15:36:17,011 | INFO  | Recovery replayed 3 operations from the journal in 0.084 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-14 15:36:17,031 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
